6
3,4,0,2,1,5,
-5,-1,-1,5,-5,-8,
3,-9,-8,-4,6,0,
3,-8,7,-1,-7,0,
-8,-8,8,7,6,-1,
1,6,7,5,0,-4,
-5,-8,-3,-8,8,3,
-4,8,-1,3,-3,2,
9,-6,-9,1,3,-1,
10,4,-8,-7,-7,-5,
7,2,-3,7,8,7,
3,-6,3,1,-2,-9,
-2,-6,-9,-1,9,-1,
7,8,-3,2,-1,0,
7,6,-6,-1,-1,-2,
-9,7,-5,5,6,-3,
0,-2,-3,-6,-6,-5,
-5,8,9,-3,2,-3,
0,4,5,2,-3,2,
-1,-2,-9,1,4,8,
6,8,-1,6,5,13,
14,-2,10,9,3,6,
