6
4,1,2,0,3,5,
4,1,4,-9,5,-5,
-4,-5,-6,0,9,-5,
2,0,-3,8,-8,4,
-1,2,-2,9,-2,-6,
-7,9,3,-6,-1,4,
-3,0,-7,-2,1,8,
-5,-3,-2,-3,-8,-4,
7,-6,6,6,6,-4,
-2,-2,-2,6,-9,-2,
8,-8,-10,5,0,9,
-8,-2,-6,-1,9,3,
-2,5,3,-5,-3,8,
-6,3,-9,-9,5,0,
9,5,1,9,-4,-5,
-5,6,-1,-3,-1,-3,
7,-9,-6,-3,9,-6,
-6,-8,6,3,-3,-1,
4,5,1,8,-8,1,
8,3,-8,0,3,-2,
6,10,9,10,6,-3,
-2,12,10,-2,8,6,
