6
0,4,2,1,3,5,
-9,2,6,11,3,-5,
-4,-2,7,1,-7,-9,
-2,-4,-13,2,5,5,
2,2,-6,-14,5,-9,
15,0,6,8,5,-3,
5,-1,10,0,-2,4,
0,-4,1,8,12,-8,
-5,5,-10,5,-5,-7,
2,-2,-9,-6,-2,3,
9,8,2,4,-17,4,
6,-2,4,1,7,-7,
-1,10,1,10,10,5,
-20,4,-8,9,-8,11,
12,8,-9,-3,-16,-7,
4,3,4,-2,1,-2,
-5,-3,8,-5,-5,-2,
-7,-2,10,3,3,12,
-2,-4,8,-10,-6,6,
-8,5,3,-7,-4,0,
0,3,13,18,8,3,
2,9,10,5,5,10,
