6
3,0,1,2,4,5,
-5,2,-1,-9,5,0,
-1,-3,1,8,9,-9,
2,3,-5,-1,0,0,
-9,2,-7,8,-2,-9,
-7,5,3,-7,7,-8,
-3,-1,-3,0,5,6,
5,-4,3,7,-2,-9,
-5,3,0,6,6,-1,
9,-2,-4,4,4,-2,
1,-8,-4,-3,0,-7,
-5,-7,0,-2,-2,6,
4,4,0,9,-3,-2,
-9,5,5,9,-3,4,
5,3,-1,-1,7,7,
-9,7,-3,-3,4,-2,
6,-9,-6,-8,-4,-1,
-2,-5,9,3,1,9,
7,-5,1,-6,-7,-9,
5,9,-1,-6,5,6,
2,4,12,10,10,6,
8,12,8,12,8,16,
