6
4,3,0,1,2,5,
4,-3,-7,1,0,-5,
0,1,-6,-1,-9,-7,
7,4,3,-1,-5,4,
3,-2,9,9,-2,-5,
4,-5,8,6,-1,4,
-8,5,3,-1,0,8,
-10,-3,3,-3,4,7,
7,4,6,1,6,9,
-7,3,-2,6,-3,7,
-8,6,-6,9,-5,9,
-8,-4,-7,-2,7,-5,
-2,2,0,-6,7,9,
-9,1,-9,2,-5,3,
9,-8,-7,-4,-4,-5,
7,-5,-3,-9,-3,-6,
3,0,8,-1,9,-6,
-7,-8,5,-7,-3,-1,
6,-6,6,8,-8,-7,
3,-9,5,1,0,1,
13,10,10,13,5,0,
-2,1,-1,-2,8,12,
