6
3,4,1,2,0,5,
4,-2,-1,2,-2,-1,
4,-9,-6,0,-7,9,
2,0,-8,8,-5,6,
3,8,6,1,-2,8,
-3,8,1,6,0,4,
-8,0,-7,0,4,8,
0,-6,-5,-3,-2,7,
7,3,6,-1,-1,4,
-9,4,1,-1,-3,7,
8,7,2,9,-1,1,
-8,5,5,-3,-1,7,
-2,5,1,-7,7,-6,
-6,6,3,2,-3,0,
2,3,-6,9,-4,-5,
8,6,-7,8,-9,5,
3,-9,4,0,9,-6,
-3,-2,6,1,0,0,
4,-6,7,-1,2,-7,
2,-4,5,-7,2,2,
0,14,10,13,4,0,
-2,-2,0,-2,5,6,
