6
2,1,4,3,0,5,
0,6,3,2,-2,0,
3,-5,8,2,-3,1,
3,-4,-4,9,-1,-2,
6,-2,-9,5,-6,6,
-5,5,5,8,7,7,
2,-1,6,-6,-6,8,
8,-2,1,9,6,-7,
3,1,0,7,-7,8,
-8,-8,-4,9,1,-7,
5,-6,4,-1,-9,5,
0,-6,9,-4,-5,-6,
0,-4,8,-1,-2,-6,
-4,0,-11,1,3,-2,
-7,-6,6,9,6,6,
7,0,4,0,-7,2,
-5,1,8,3,-5,-1,
9,4,8,-1,-6,1,
9,1,-7,5,-8,3,
-5,5,-3,-9,-4,3,
3,3,12,2,9,12,
-4,14,13,2,8,6,
