6
0,4,2,3,1,5,
-16,7,-12,11,0,-2,
-8,-2,5,2,-7,-5,
6,9,-11,3,9,5,
4,-5,-5,-12,-5,-5,
9,4,2,13,6,1,
5,1,13,-4,-2,4,
3,1,12,-1,12,2,
-9,3,3,5,-9,-8,
-2,-3,-13,3,-5,-1,
3,0,-3,5,-16,4,
4,2,-3,1,-2,-1,
-1,14,1,11,0,5,
-6,-3,-12,12,-7,10,
1,6,-5,11,-9,-3,
-1,12,8,4,4,-10,
-5,-1,-2,-6,-6,2,
-6,-5,-4,3,2,8,
-6,-8,-6,-5,-3,-9,
6,5,-1,5,-1,-1,
-2,7,13,-1,8,5,
14,8,13,-1,2,6,
