6
1,2,4,3,0,5,
-3,9,-1,6,8,1,
-2,-1,4,4,-3,6,
3,-5,2,6,1,-5,
3,-4,3,-8,-1,6,
-4,1,6,-1,5,-5,
-5,-2,-6,-6,3,5,
2,-2,-3,9,1,7,
-1,4,1,7,-2,-5,
-4,-8,-4,3,6,-7,
9,4,6,3,-4,5,
3,-6,1,-4,-2,4,
-2,-4,9,9,-9,-4,
8,8,5,5,-5,-6,
0,5,6,-5,-4,1,
2,-9,4,0,6,-7,
-5,-3,-3,4,-2,-1,
3,-3,-5,-6,-7,0,
9,-6,-7,1,3,6,
-6,1,5,9,-7,9,
3,12,2,-2,9,0,
14,11,5,12,-3,10,
