6
3,0,2,4,1,5,
9,-8,6,11,5,-5,
-4,-3,9,3,-5,-5,
-2,-4,-10,6,-2,9,
2,7,-2,-12,-5,-10,
-2,-1,6,5,1,-2,
1,1,-6,16,-2,4,
-11,-2,-3,8,10,-10,
-5,-2,-1,5,-5,10,
6,8,-9,-6,-10,-6,
8,-2,-10,-5,-13,-6,
4,-2,6,1,-8,-4,
-1,2,8,12,11,5,
-18,12,-8,-1,-4,16,
-2,6,6,-10,-4,2,
-3,7,4,6,-1,-10,
-6,8,8,-7,-7,-4,
-3,2,10,3,2,8,
2,-3,8,-5,-5,-9,
6,7,3,5,-3,4,
-2,3,8,12,10,3,
14,8,17,5,8,6,
