6
3,2,0,1,4,5,
4,-5,0,4,-7,4,
3,-4,2,-1,-6,-1,
-1,7,-2,-4,-6,5,
3,9,-5,-6,6,8,
-9,-2,3,3,5,-2,
0,3,-4,3,8,2,
8,-2,9,-6,-5,0,
3,-3,-9,3,-5,-6,
3,5,-1,-1,8,-5,
-1,2,-1,-5,8,-1,
-3,-6,0,-4,-4,6,
8,6,4,0,12,8,
-9,-3,2,11,8,2,
-2,7,-6,-9,-8,-2,
9,-3,-6,5,2,-4,
8,-2,-3,-6,5,-9,
-3,-7,-9,-4,4,2,
-4,3,5,1,9,0,
5,-2,-1,4,4,-3,
9,-3,-4,6,7,0,
12,6,5,9,8,1,
